comment_id,comment_text,segmented_text,tokens_segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score,true_sentiment,final_sentiment_score,final_sentiment_normalized,final_sentiment_label,type
224,Meteran air di rumah sya kol g ada ya yg buat liat hbs brp meternya itu,meter air rumah ga ada lihat habis meter,"['meter', 'air', 'rumah', 'ga', 'ada', 'lihat', 'habis', 'meter']",meter air rumah ga ada lihat habis meter,Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),1.0000000000000002,Netral,-1,-1,Negatif,
228,"Halo min dm saya sudah ditanggapi tapi ga ada action sama sekali dari pihak pdam , udah dr hari sabtu smpe skrng...","tapi ga ada aksi sekali pdam , sudah sampai sekarang .","['tapi', 'ga', 'ada', 'aksi', 'sekali', 'pdam', ',', 'sudah', 'sampai', 'sekarang', '.']","tapi ga ada aksi sekali pdam , sudah sampai sekarang .",Pelayanan,Pelayanan,0.3494286602530169,Netral,-1,-1,Negatif,
234,Selamat PDAM Surya Sembada Kota Surabaya :fire:,selamat pdam surya sembada kota surabaya,"['selamat', 'pdam', 'surya', 'sembada', 'kota', 'surabaya']",selamat pdam surya sembada kota surabaya,Lainnya,Lainnya,1.0,Positif,0,0,Netral,
240,Semangat tukang ledeng :clapping_hands:,semangat tukang pam,"['semangat', 'tukang', 'pam']",semangat tukang pam,Lainnya,Lainnya,1.0,Netral,-1,-1,Negatif,
244,Mulyo indah grup :raising_hands:,mulyo indah grup,"['mulyo', 'indah', 'grup']",mulyo indah grup,Lainnya,Lainnya,1.0,Positif,-1,-1,Negatif,
248,"Halo kak admin, dm saya mohon diberikan tanggapan. Terimakasih","halo kakak admin , pesan mohon diberikan tanggapan . terima kasih","['halo', 'kakak', 'admin', ',', 'pesan', 'mohon', 'diberikan', 'tanggapan', '.', 'terima', 'kasih']","halo kakak admin , pesan mohon beri tanggap . terima kasih",Pelayanan,Pelayanan,1.0000000000000002,Netral,2,1,Positif,
252,Halo kak adminnn. Dm saya tolong di berikan tanggapan ya:folded_hands_light_skin_tone:,halo kakak admin . pesan berikan tanggapan terang,"['halo', 'kakak', 'admin', '.', 'pesan', 'berikan', 'tanggapan', 'terang']",halo kakak admin . pesan ikan tanggap terang,Pelayanan,Pelayanan,1.0,Netral,1,1,Positif,
256,Terimakasih atas informasinya Salam kompak dari Komunitas Informasi Masyarakat kelurahan Pucang Sewu mitra kerja Dinas informasi dan komunikasi Kota Surabaya.,terima kasih informasi salam kompak komunitas informasi masyarakat kelurahan pucang sewu mitra kerja dinas informasi komunikasi kota surabaya .,"['terima', 'kasih', 'informasi', 'salam', 'kompak', 'komunitas', 'informasi', 'masyarakat', 'kelurahan', 'pucang', 'sewu', 'mitra', 'kerja', 'dinas', 'informasi', 'komunikasi', 'kota', 'surabaya', '.']",terima kasih informasi salam kompak komunitas informasi masyarakat lurah pucang sewu mitra kerja dinas informasi komunikasi kota surabaya .,Lainnya,Lainnya,1.0000000000000002,Positif,0,0,Netral,
257,Kog ayuuuu pean mbaak .... Pean dadi opo nuk PDAM....,cantik mbak . pdam .,"['cantik', 'mbak', '.', 'pdam', '.']",cantik mbak . pdam .,Lainnya,Lainnya,1.0,Positif,0,0,Netral,
263,"kenapa sulit di hubungin ya pdam ini, padahal air dirumah lagi mati dari sore wk","sulit hubung pdam ,","['sulit', 'hubung', 'pdam', ',']","sulit hubung pdam ,",Pelayanan,Pelayanan,0.49782718345291455,Negatif,0,0,Netral,
264,"Tolong PDAM baca DM saya, sudah berhari2 sulit di hubungi call center nya sibuk trs","pdam baca pesan , sudah berhari sulit hubungi call center nya sibuk","['pdam', 'baca', 'pesan', ',', 'sudah', 'berhari', 'sulit', 'hubungi', 'call', 'center', 'nya', 'sibuk']","pdam baca pesan , sudah hari sulit hubung call center nya sibuk",Pelayanan,Pelayanan,1.0,Negatif,0,0,Netral,
265,"Min, WAnya slow respon banget ya @pdamsuryasembada","admin , whatsapp lambat respon sekali","['admin', ',', 'whatsapp', 'lambat', 'respon', 'sekali']","admin , whatsapp lambat respon sekali",Pelayanan,Pelayanan,1.0,Negatif,0,0,Netral,
272,Ya Gitu Min.. Info H-1 Sblm Air Mati :clapping_hands:,admin . informasi air mati,"['admin', '.', 'informasi', 'air', 'mati']",admin . informasi air mati,Air Tidak Mengalir,Air Tidak Mengalir,1.0,Positif,-1,-1,Negatif,
275,"Mohon infonya didaerahku simo Sidomulyo  dari hari kamis pagi dan Jumat pagi ini,  air tidak keluar.","mohon informasi daerah simo sidomulyo kamis pagi jumat pagi , air tidak keluar .","['mohon', 'informasi', 'daerah', 'simo', 'sidomulyo', 'kamis', 'pagi', 'jumat', 'pagi', ',', 'air', 'tidak', 'keluar', '.']","mohon informasi daerah simo sidomulyo kamis pagi jumat pagi , air tidak keluar .",Air Tidak Mengalir,Air Tidak Mengalir,1.0,Negatif,0,0,Netral,
281,@pdamsuryasembada d daera mulyorejoo dri jaman ada galian sampai galian selesaaiii tetap aja airr sulitt.... pas hari raya air nya kok lancar jayaaa:fire:,daerah mulyorejo jaman ada galian sampai galian selesai tetap air sulitt . pas raya air nya lancar jaya,"['daerah', 'mulyorejo', 'jaman', 'ada', 'galian', 'sampai', 'galian', 'selesai', 'tetap', 'air', 'sulitt', '.', 'pas', 'raya', 'air', 'nya', 'lancar', 'jaya']",daerah mulyorejo jaman ada gali sampai gali selesai tetap air sulitt . pas raya air nya lancar jaya,Air Tidak Mengalir,Air Tidak Mengalir,1.0,Negatif,1,1,Positif,
282,"Saya minta kepada pihak @pdamsuryasembada untuk melakukan rencana pemikiran yang matang agar aliran air di wilayah Kelurahan Airlangga teraliri dengan lancar semua dan tanpa diskriminasi, hal ini berdampak kost""an di wilayah tersebut @pdamsuryasembada","melakukan rencana pemikiran matang aliran air wilayah kelurahan airlangga alir lancar diskriminasi , berdampak kos wilayah","['melakukan', 'rencana', 'pemikiran', 'matang', 'aliran', 'air', 'wilayah', 'kelurahan', 'airlangga', 'alir', 'lancar', 'diskriminasi', ',', 'berdampak', 'kos', 'wilayah']","laku rencana pikir matang alir air wilayah lurah airlangga alir lancar diskriminasi , dampak kos wilayah",Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Negatif,0,0,Netral,
285,"Pertanyaan buat PDAM, saya mau tanyak setiap pembayaran bulanan kenapa kok ada retribusi. Padahal di kampung pakek retribusi dan saya pernah pengaduan online kalau retribusi udh ketentuan DLH. Emang harus Retribusi di kampung kena 11rb, ini bukan masalah angka kecil bayangin satu rumah kena 11rb per kampung ad brp rumah udh dpt brp sebanyak gitu :face_with_tears_of_joy:","pdam , pembayaran bulanan ada retribusi .","['pdam', ',', 'pembayaran', 'bulanan', 'ada', 'retribusi', '.']","pdam , bayar bulan ada retribusi .",Harga,Harga,0.472819042109277,Negatif,0,0,Netral,
287,Kalau surat tanah nya masih jadi 1 atas nama orang tua bagaimana,surat tanah nya nama tua,"['surat', 'tanah', 'nya', 'nama', 'tua']",surat tanah nya nama tua,Lainnya,Lainnya,1.0000000000000002,Netral,-1,-1,Negatif,
297,"Di aplikasi terlalu ribet untuk menyampaikan keluhan,napa harus upload lg ktp,dena rmh,& bla...bla..bla...,bukannya kita memasukkan nopel aja data kt sudah terbaca,lagian keluhan kok dibatasi ... Aneh,dan 1 lagi saya keberatan dgn adanya admint tt yg gak masuk akal mengalahkan tunggakan saya 3 bulan blm bayar,dan tentang admin tt kok gak ada ya di google,webnya pdam dan lainnya,lalu angka admint tt di dapat darimana sehinggal muncul nominal segitu ????",lalu angka admin tiktok darimana muncul nominal segitu ?,"['lalu', 'angka', 'admin', 'tiktok', 'darimana', 'muncul', 'nominal', 'segitu', '?']",lalu angka admin tiktok darimana muncul nominal segitu ?,Harga,Harga,0.2823083715534066,Negatif,0,0,Netral,
298,Mohon info kalau pengaduan karena kena pinalty kemana,karena kena penalti,"['karena', 'kena', 'penalti']",karena kena penalti,Pelayanan,Pemasangan,0.3807802587749235,Netral,-1,-1,Negatif,
304,"Pak tolong disosialisasikan sebenarnya visi dan misi PDAM itu apa,coba cek target tahun 2025 apa, kalau saya sebagai warga Surabaya punya harapan, PDAM bisa menyala 24 jam tanpa pompa air dan sampai lantai 2 untuk seluruh warga Surabaya,jangan seperti skrng, perumahan digunung anyar bisa nyala 24 tanpa pompa air, sementara disetro baru Utara 1 tetap harus pake pompa air, padahal kita tahu dari dulu kecamatan Tambaksari adalah kawasan yang memiliki kemiskinan paling tinggi, kalau mau bantu ya dulukan jangan perumahan2 yg besar2 yg malah didahulukan...kapan PDAM bisa memenuhi target itu, saya siap membantu menganalisa tanpa dibayar,tolong hubungi saya di 085105106804,terima kasih","sosialisasi visi misi pdam , coba cek target , warga surabaya harapan , pdam menyala jam pompa air sampai lantai warga surabaya , sekarang , perumahan gunung anyar hidup pompa air , setro baru utara tetap harus pakai pompa air ,","['sosialisasi', 'visi', 'misi', 'pdam', ',', 'coba', 'cek', 'target', ',', 'warga', 'surabaya', 'harapan', ',', 'pdam', 'menyala', 'jam', 'pompa', 'air', 'sampai', 'lantai', 'warga', 'surabaya', ',', 'sekarang', ',', 'perumahan', 'gunung', 'anyar', 'hidup', 'pompa', 'air', ',', 'setro', 'baru', 'utara', 'tetap', 'harus', 'pakai', 'pompa', 'air', ',']","sosialisasi visi misi pdam , coba cek target , warga surabaya harap , pdam nyala jam pompa air sampai lantai warga surabaya , sekarang , rumah gunung anyar hidup pompa air , setro baru utara tetap harus pakai pompa air ,",Lainnya,Lainnya,0.47872935350478096,Netral,-2,-1,Negatif,
314,Terbaik ancene @denikurniawatii :fire:,terbaik memang,"['terbaik', 'memang']",baik memang,Lainnya,Lainnya,1.0,Positif,0,0,Netral,
329,"Min, sambikerep mati airnya tapi gk ada pemberitahuan. pagi2 pula wktunya masak,sekolah,kerja :disappointed_face:","tapi ga ada pemberitahuan . pagi masak , sekolah , kerja","['tapi', 'ga', 'ada', 'pemberitahuan', '.', 'pagi', 'masak', ',', 'sekolah', ',', 'kerja']","tapi ga ada pemberitahuan . pagi masak , sekolah , kerja",Pelayanan,Air Tidak Mengalir,0.6850669682431443,Negatif,0,0,Netral,
339,Lama banget..,lama sekali .,"['lama', 'sekali', '.']",lama sekali .,Lainnya,Lainnya,1.0,Negatif,0,0,Netral,
341,update progres kira kira selesai hari ini ga ya,pembaruan progres kira kira selesai ga,"['pembaruan', 'progres', 'kira', 'kira', 'selesai', 'ga']",baru progres kira kira selesai ga,Lainnya,Lainnya,1.0000000000000002,Netral,-1,-1,Negatif,
348,Sampe hari ini masih mati pdam saya di gunung anyar sawah dekat sekolah pelayaran,sampai mati pdam gunung anyar sawah sekolah pelayaran,"['sampai', 'mati', 'pdam', 'gunung', 'anyar', 'sawah', 'sekolah', 'pelayaran']",sampai mati pdam gunung anyar sawah sekolah layar,Air Tidak Mengalir,Air Tidak Mengalir,1.0000000000000002,Negatif,0,0,Netral,
362,"min aku lg bangun rumah di sby utara (bukan yg kampung padat penduduk). mau masang PDAM dibilang gk bisa masuk rumahku PDAM nya. bisa masuk disuruh bayar 23JUTA. tolong bantuannya. padahal kanan kiti, bahkan kakak ku uda lama disitu ya pakek PDAM bisa.",admin bangun rumah surabaya utara bukan kampung padat penduduk . pasang pdam bilang ga masuk rumah pdam nya . masuk suruh bayar juta . bantu .,"['admin', 'bangun', 'rumah', 'surabaya', 'utara', 'bukan', 'kampung', 'padat', 'penduduk', '.', 'pasang', 'pdam', 'bilang', 'ga', 'masuk', 'rumah', 'pdam', 'nya', '.', 'masuk', 'suruh', 'bayar', 'juta', '.', 'bantu', '.']",admin bangun rumah surabaya utara bukan kampung padat duduk . pasang pdam bilang ga masuk rumah pdam nya . masuk suruh bayar juta . bantu .,Pemasangan,Lainnya,0.38326544296733617,Negatif,1,1,Positif,
367,Gak onok respone blass,tidak ada respon sama sekali,"['tidak', 'ada', 'respon', 'sama', 'sekali']",tidak ada respon sama sekali,Pelayanan,Pelayanan,1.0000000000000002,Negatif,1,1,Positif,
370,Respone gak masuk,respon tidak masuk,"['respon', 'tidak', 'masuk']",respon tidak masuk,Lainnya,Lainnya,1.0000000000000002,Negatif,1,1,Positif,
375,Adu Ketika lebaran air di jam 16.13 WIB itu lancar ya.  Tp skg mulai lagi. Keluarnya sedikit sekali. Debitnya mengecil. Daerah Tapak Siring.,tapi sekarang . keluar sedikit sekali . debit mengecil . daerah tapak siring .,"['tapi', 'sekarang', '.', 'keluar', 'sedikit', 'sekali', '.', 'debit', 'mengecil', '.', 'daerah', 'tapak', 'siring', '.']",tapi sekarang . keluar sedikit sekali . debit kecil . daerah tapak siring .,Air Tidak Mengalir,Air Tidak Mengalir,0.5011018136714145,Negatif,1,1,Positif,
376,"@pdamsuryasembada gerak cepat juga donk, mengatasi keluhan tagihan yang melonjak tiba-tiba padahal tiap pagi air pdam pasti mati tidak keluar sama sekali mulai jam 06.00 sampai 12 siang baru nyala namun itu pun kecil debitnya dan jam 15.00 mati lagi sampa","gerak cepat , mengatasi keluhan tagihan melonjak","['gerak', 'cepat', ',', 'mengatasi', 'keluhan', 'tagihan', 'melonjak']","gerak cepat , atas keluh tagih lonjak",Pelayanan,Pelayanan,0.4890648085128878,Negatif,0,0,Netral,
380,Ditindak lanjuti ya daripada saya datangi kantornya :fire::fire::fire:,tindak mendatangi kantor,"['tindak', 'mendatangi', 'kantor']",tindak datang kantor,Pelayanan,Pelayanan,1.0000000000000002,Negatif,0,0,Netral,
382,Siwalankerto gak metu blass,siwalankerto tidak keluar sama sekali,"['siwalankerto', 'tidak', 'keluar', 'sama', 'sekali']",siwalankerto tidak keluar sama sekali,Air Tidak Mengalir,Air Tidak Mengalir,1.0,Negatif,1,1,Positif,
394,"baik bapak/ibu untuk pergantian Stop Kran dikenakan biaya Rp. 197.580,- Pembayaran di Indomaret (Tagihan PDAM Non Air) / Aplikasi GoJek (Go-Tagihan, PDAM Surabaya Non Air) Kode bayar : 2120250400130 Jangka Waktu Pekerjaan -+ 7 hari dari pembayaran terimakasih","ibu pergantian stop keran kena biaya rp . . , pembayaran indomaret tagihan pdam non air aplikasi gojek go tagihan , pdam surabaya non air kode bayar jangka pekerjaan pembayaran terima kasih","['ibu', 'pergantian', 'stop', 'keran', 'kena', 'biaya', 'rp', '.', '.', ',', 'pembayaran', 'indomaret', 'tagihan', 'pdam', 'non', 'air', 'aplikasi', 'gojek', 'go', 'tagihan', ',', 'pdam', 'surabaya', 'non', 'air', 'kode', 'bayar', 'jangka', 'pekerjaan', 'pembayaran', 'terima', 'kasih']","ibu ganti stop keran kena biaya rp . . , bayar indomaret tagih pdam non air aplikasi gojek go tagih , pdam surabaya non air kode bayar jangka kerja bayar terima kasih",Harga,Harga,1.0000000000000009,Netral,-5,-1,Negatif,
397,lahhh saya sudah buat laporan tapi belum ada tindakan sampek sekarang:crying_face:,sudah laporan,"['sudah', 'laporan']",sudah lapor,Pelayanan,Pelayanan,0.6918710415011803,Negatif,0,0,Netral,
403,"Tagihan bengkak..karna ada perbedaan golongan tarif. Ukuran tanah+rumah+lebar gang sama..tp golonongan tarif berbeda. Sudah komplain,ditangani ..disurvey lokasi..tp tetap ga bs rubah golongan. Alasan..listrik katay 1300..padhal..dr mulai pasang listrik smp skrg,,dr PLN listriky 900(bukti pembayaran rekening listrik). Komplain lsg ke cs di ksntor pdam,, tp tetap ga bs kasih pnjelasan,knp gol tarif pdam saya beda dg rmh2 sblh. Akhiry di ajak ke ruangan,,ktm sm pimpinany. Dr pimpinan di cek..jg ga bs ksih pnjelsan. Ujung2 nya..katay ini dr sistem..pengkinian data ato apa. Yg katay nnt akan sm sma dg tarif golongan pdam saya. Cm saya heran,,knp dr 2017...cm rmh saya yg kena pengkinian dara,,sdg lainy tdk. Tlg mgkin ada yg bs bntu jwb:folded_hands:",karena ada perbedaan golong tarif . ukuran tanah rumah lebar gang .,"['karena', 'ada', 'perbedaan', 'golong', 'tarif', '.', 'ukuran', 'tanah', 'rumah', 'lebar', 'gang', '.']",karena ada beda golong tarif . ukur tanah rumah lebar gang .,Perubahan Kode Tarif,Perubahan Kode Tarif,0.4535205541263114,Negatif,0,0,Netral,
403,"Tagihan bengkak..karna ada perbedaan golongan tarif. Ukuran tanah+rumah+lebar gang sama..tp golonongan tarif berbeda. Sudah komplain,ditangani ..disurvey lokasi..tp tetap ga bs rubah golongan. Alasan..listrik katay 1300..padhal..dr mulai pasang listrik smp skrg,,dr PLN listriky 900(bukti pembayaran rekening listrik). Komplain lsg ke cs di ksntor pdam,, tp tetap ga bs kasih pnjelasan,knp gol tarif pdam saya beda dg rmh2 sblh. Akhiry di ajak ke ruangan,,ktm sm pimpinany. Dr pimpinan di cek..jg ga bs ksih pnjelsan. Ujung2 nya..katay ini dr sistem..pengkinian data ato apa. Yg katay nnt akan sm sma dg tarif golongan pdam saya. Cm saya heran,,knp dr 2017...cm rmh saya yg kena pengkinian dara,,sdg lainy tdk. Tlg mgkin ada yg bs bntu jwb:folded_hands:","tapi golongan tarif berbeda . sudah komplain , tangani . di suvey lokasi .","['tapi', 'golongan', 'tarif', 'berbeda', '.', 'sudah', 'komplain', ',', 'tangani', '.', 'di', 'suvey', 'lokasi', '.']","tapi golong tarif beda . sudah komplain , tangan . di suvey lokasi .",Perubahan Kode Tarif,Perubahan Kode Tarif,0.45409633840060093,Negatif,0,0,Netral,
404,"Semangat pejuang jogo banyu PAM surabaya,,,,:fire::fire::fire::fire::fire::fire::fire: mungkin petugas operator tdk mampu bersilaturahmi ke keluarga, tp air yg panjenengan produksi sudah bersilaturahmi ke seluruh warga surabaya:clapping_hands::clapping_hands::clapping_hands: sehat selalu bapak2....:red_heart::red_heart::red_heart::raising_hands::raising_hands:","semangat pejuang jaga air pam surabaya , mungkin petugas operator tidak bersilaturahmi keluarga ,","['semangat', 'pejuang', 'jaga', 'air', 'pam', 'surabaya', ',', 'mungkin', 'petugas', 'operator', 'tidak', 'bersilaturahmi', 'keluarga', ',']","semangat juang jaga air pam surabaya , mungkin tugas operator tidak silaturahmi keluarga ,",Lainnya,Lainnya,0.49233763461854396,Positif,-3,-1,Negatif,
404,"Semangat pejuang jogo banyu PAM surabaya,,,,:fire::fire::fire::fire::fire::fire::fire: mungkin petugas operator tdk mampu bersilaturahmi ke keluarga, tp air yg panjenengan produksi sudah bersilaturahmi ke seluruh warga surabaya:clapping_hands::clapping_hands::clapping_hands: sehat selalu bapak2....:red_heart::red_heart::red_heart::raising_hands::raising_hands:",tapi air produksi sudah bersilaturahmi warga surabaya sehat selalu .,"['tapi', 'air', 'produksi', 'sudah', 'bersilaturahmi', 'warga', 'surabaya', 'sehat', 'selalu', '.']",tapi air produksi sudah silaturahmi warga surabaya sehat selalu .,Lainnya,Lainnya,0.4704270630414574,Positif,-1,-1,Negatif,
407,"Selamat bertugas kawan2 yg sedang piket jaga, kalian luar biasa :clapping_hands::clapping_hands::clapping_hands:","sedang piket jaga ,","['sedang', 'piket', 'jaga', ',']","sedang piket jaga ,",Lainnya,Lainnya,0.34026215734395615,Positif,0,0,Netral,
421,"Karya masterpiece para novelis diubah jadi film g prnh gagal,, :clapping_hands:","karya mahakarya novelis diubah film ga gagal ,","['karya', 'mahakarya', 'novelis', 'diubah', 'film', 'ga', 'gagal', ',']","karya mahakarya novelis ubah film ga gagal ,",Lainnya,Lainnya,1.0000000000000002,Netral,2,1,Positif,
442,Mohon bantuannya untuk pembatalan pengaduan PDAM karena sudah teratasi bagaimana ya :folded_hands:,mohon bantu pembatalan pengaduan pdam,"['mohon', 'bantu', 'pembatalan', 'pengaduan', 'pdam']",mohon bantu batal adu pdam,Pelayanan,Lainnya,0.6267304444004915,Netral,-1,-1,Negatif,
453,"Min klo udah download apk CIS, tp lupa ga catat meteran mandiri gmn ya?","admin sudah unduh aplikasi cis ,","['admin', 'sudah', 'unduh', 'aplikasi', 'cis', ',']","admin sudah unduh aplikasi cis ,",Lainnya,Lainnya,0.8080855945750125,Netral,-1,-1,Negatif,
456,"Halo, saya sudah mengajukan pengaduan karena air PDAM mati lewat WA, Web, dan DM. Tolong segera ditanggapi ya. Terimaksih","halo , sudah mengajukan pengaduan","['halo', ',', 'sudah', 'mengajukan', 'pengaduan']","halo , sudah aju adu",Pelayanan,Harga,0.421788814305729,Netral,1,1,Positif,
457,"TOLONG YA! JAMAN UDAH CANGGIH. KENAPA SIH HARUS ADA PETUGAS CEK METERAN PDAM? MANA MAIN MASUK PAGAR, PADAHAL PAGAR UDAH DI GRENDEL. TOLONG PETUGAS YG DI DAERAH GADING ITU.",padahal pagar sudah kunci . petugas daerah gading .,"['padahal', 'pagar', 'sudah', 'kunci', '.', 'petugas', 'daerah', 'gading', '.']",padahal pagar sudah kunci . tugas daerah gading .,Pelayanan,Air Tidak Mengalir,0.38320524636828657,Negatif,1,1,Positif,
