comment_id,comment_text,true_sentiment,type,cleaned_text
99,"Untuk penggantian Meter diminta bayar vja Indomart, stlah bayar via Indomart katae H+1 br msk, stlah H+1 msk br di Jadwalkan kunjungan. LUAMA, Air sudah bocor deras yg nanggu pemilik rumah. Knp lama skali prosesnya?",Negatif,Pertanyaan,"untuk penggantian meter diminta bayar vja indomart ,  stlah bayar via indomart katae h br msk ,  stlah h msk br di jadwalkan kunjungan .  luama ,  air sudah bocor deras yg nanggu pemilik rumah .  knp lama skali prosesnya ? "
100,Min manyar sabrangan air nya kotor,Negatif,Pernyataan,min manyar sabrangan air nya kotor
101,Assalamualaikum min mau tanya jambangan dan Bibis apakah airnya mati,Netral,Pertanyaan,assalamualaikum min mau tanya jambangan dan bibis apakah airnya mati
103,"Stop kran pdam saya rusak usia sudah 5 tahun lebih, meteran pdam muter terus tanpa dipakai rugi saya. Saya wa pdam sby untuk perbaikan stop kran saya di kenakan biaya Rp 197.580,- Apa iya bayar? :clapping_hands:",Negatif,Pertanyaan,"stop kran pdam saya rusak usia sudah tahun lebih ,  meteran pdam muter terus tanpa dipakai rugi saya .  saya wa pdam sby untuk perbaikan stop kran saya di kenakan biaya rp  .  ,  apa iya bayar ? "
104,Ketintang airnya mati,Negatif,Pernyataan,ketintang airnya mati
105,itu kelurahan Wonorejo Rungkut kah min?,Netral,Pertanyaan,itu kelurahan wonorejo rungkut kah min ? 
106,benowo kpan min,Netral,Pertanyaan,benowo kpan min
107,"Sejak perbaikan pipa bocor di made, sampai sekrang kok air kadang ngalir kecil kadang ga kluar. Ini gimana min apa masih ada kendala?",Negatif,Pertanyaan,"sejak perbaikan pipa bocor di made ,  sampai sekrang kok air kadang ngalir kecil kadang ga kluar .  ini gimana min apa masih ada kendala ? "
108,Kalo wonocolo tdk gratis kah?,Netral,Pertanyaan,kalo wonocolo tdk gratis kah ? 
109,Wilayah tanjung perak apakah sedang ada perbaikan?,Netral,Pertanyaan,wilayah tanjung perak apakah sedang ada perbaikan ? 
110,Putat jaya kok gak ikut ya?,Netral,Pertanyaan,putat jaya kok gak ikut ya ? 
111,"halo @pdamsuryasembada  sy ada wa tp slow respon ya, nomor call centernya jg, operatornya sibuk terus, sedangkan air ditempat saya mati dari semalam, apa ada solusi untuk pengaduan saya",Negatif,Pertanyaan,"halo sy ada wa tp slow respon ya ,  nomor call centernya jg ,  operatornya sibuk terus ,  sedangkan air ditempat saya mati dari semalam ,  apa ada solusi untuk pengaduan saya"
112,kalau kran meteran bocor apakah termasuk ?,Netral,Pertanyaan,kalau kran meteran bocor apakah termasuk  ? 
113,"Air nya agak keruh, mgkin next ada peremajaan saluran air dr pdam kaj ?",Negatif,Pertanyaan,"air nya agak keruh ,  mgkin next ada peremajaan saluran air dr pdam kaj  ? "
114,Min @pdamsuryasembada  sy sdh WA menu apa yg di pilih?,Netral,Pertanyaan,min sy sdh wa menu apa yg di pilih ? 
115,Kelurahan Sambikerep min??? Wes 30 THN meteraku blum diremajakan...,Netral,Pertanyaan,kelurahan sambikerep min  ?  wes thn meteraku blum diremajakan  . 
116,D tunggu area sby selatan y gaes,Netral,Pernyataan,d tunggu area sby selatan y gaes
117,Kalau kelurahan baratajaya tidak ada kah?,Netral,Pertanyaan,kalau kelurahan baratajaya tidak ada kah ? 
118,Pradah Kalikendal ngga masuk area peremajaan min?,Netral,Pertanyaan,pradah kalikendal ngga masuk area peremajaan min ? 
119,Dukuh pakis kok gak ada min?,Netral,Pertanyaan,dukuh pakis kok gak ada min ? 
120,Kelurahan morokrembangan kok tidak ada,Netral,Pertanyaan,kelurahan morokrembangan kok tidak ada
121,kok Sidotopo tidak ada min??,Netral,Pertanyaan,kok sidotopo tidak ada min  ? 
122,"Info donk air ditempat saya mati dari kemaren,,area sememi bandarejo gg candi",Negatif,Pertanyaan,"info donk air ditempat saya mati dari kemaren  ,  area sememi bandarejo gg candi"
123,Utk wilayah Pandaan belakang masjid chengho ada ga peremajaan juga utk meteran Air,Netral,Pertanyaan,utk wilayah pandaan belakang masjid chengho ada ga peremajaan juga utk meteran air
124,yah kelurahanku ga ada min:crying_face: dan udah lebih dari 5 tahun dan kaca berembun burem,Negatif,Pertanyaan,yah kelurahanku ga ada min dan udah lebih dari tahun dan kaca berembun burem
125,Caranya gmn min untk mendapatkan penembakan meter air,Netral,Pertanyaan,caranya gmn min untk mendapatkan penembakan meter air
126,Sudah laporan ke kantor sampai skrg 2 minggu blom ditanggapin min @pdamsuryasembada,Negatif,Pertanyaan,sudah laporan ke kantor sampai skrg minggu blom ditanggapin min
127,pk minto tolong akor km PDAM GK keluar  4 hari pk kami ingin mengganti air menyalurkan air dr sumur kami aja pk GK usah pake PDAM pk kalua kami di sini GK bisa mandi gimana pk tolong banyu kami pk :folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::pleading_face::pleading_face::pleading_face::pleading_face::pleading_face::pleading_face::pleading_face::pleading_face::pleading_face::pleading_face::pleading_face::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::folded_hands_light_skin_tone::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,Negatif,Pernyataan,pk minto tolong akor km pdam gk keluar hari pk kami ingin mengganti air menyalurkan air dr sumur kami aja pk gk usah pake pdam pk kalua kami di sini gk bisa mandi gimana pk tolong banyu kami pk folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone folded hands light skin tone
128,Info lowongan nyaa dong minnn,Netral,Pertanyaan,info lowongan nyaa dong minnn
129,Kalau untuk menaikkan meter air yg posisinya lebih rendah dari jalan apakah bisa min?,Netral,Pertanyaan,kalau untuk menaikkan meter air yg posisinya lebih rendah dari jalan apakah bisa min ? 
130,Daerah setro baru gang 3 pak meter airnya 60 cm di bawah permukaan tanah setelah adanya pavingisasi jadi gelap dan susah saat pengecekan tiap bulan,Negatif,Pernyataan,daerah setro baru gang pak meter airnya cm di bawah permukaan tanah setelah adanya pavingisasi jadi gelap dan susah saat pengecekan tiap bulan
134,Kel simolawang  air PDAM mati hidup malam ajja sudah pengaduan tapi tetep ajja gk berubah bayarnya naik 100%,Negatif,Pernyataan,kel simolawang air pdam mati hidup malam ajja sudah pengaduan tapi tetep ajja gk berubah bayarnya naik
135,Kelurahan  Sukomanunggal kapan ya ?,Netral,Pertanyaan,kelurahan sukomanunggal kapan ya  ? 
136,Pdam daerah kutorejo kok berbusa ya min,Negatif,Pernyataan,pdam daerah kutorejo kok berbusa ya min
137,Air disidosermo apa ada perbaikan ya? Koo ditempat saya mengalir nya kecil ya . Dlu siang aja bisa deras ini kok pelan sekali muter meteran airnya. Ngisi tandon jadi lambat.,Negatif,Pernyataan,air disidosermo apa ada perbaikan ya ?  koo ditempat saya mengalir nya kecil ya  .  dlu siang aja bisa deras ini kok pelan sekali muter meteran airnya .  ngisi tandon jadi lambat . 
139,"gmn pemberitahuan resminya kalo memang peraturan kost 6 kamar dikenakan tarif 3.2A ? apa akal²an petugas aja, dikira kalo punya kost penghasilan banyak gitu?trs diganti dari 2.1 ke 3.2A ?ini cuma 6 kamar, bukan 10 atau 20 kamar,",Negatif,Pertanyaan,"gmn pemberitahuan resminya kalo memang peraturan kost kamar dikenakan tarif  . a  ?  apa akal an petugas aja ,  dikira kalo punya kost penghasilan banyak gitu ? trs diganti dari  .  ke  . a  ? ini cuma kamar ,  bukan atau kamar , "
140,@pdamsuryasembada kenapa tidak sekalian seluruh wilayah surabaya? rumah saya sudah berkali2 complain volume kubik yang tidak wajar dan solusinya sudah 3x disuruh ganti kran / valve dan berbayar pula. meteran air bermasalah itu tanggung jawab pdam atau pel,Negatif,Pertanyaan,kenapa tidak sekalian seluruh wilayah surabaya ?  rumah saya sudah berkali complain volume kubik yang tidak wajar dan solusinya sudah x disuruh ganti kran valve dan berbayar pula .  meteran air bermasalah itu tanggung jawab pdam atau pel
141,Dulu tarif saya ini golongan 1.3 pas ada perubahan tarif kenapa tiba-tiba di ubah menjadi 2.1 padahal rumah saya juga ada tulisan KELUARGA MISKIN yang dari pemerintah lantai juga dari tanah dan juga rumah saya tidak tingkat atau berlantai 2 juga tidak dibuat kos atau kontrakan padahal tetangga saya semuanya tarif golongannya 1.3 emang ada yg 2.1 itupun dibuat kos atau kontrak sedangkan saya kan tidak kalau lapor ke PDAM ujung-ujungnya nanti petugas kemari di cek disuruh ganti meteran yang bayarnya juga gak murah tolong dong di cek petugas keliling meteran itu kenapa sih harus di ubah kan saya bayar nya juga jadi mahal paling sedikit saya kena itu 100 RB yang tetangga saya kena padahal rata2 cuma 20 ribu atau 25 ribu apalagi ini untuk daerah tambak asri yang notaben kebanyakan tarifnya golongan 1.3,Negatif,Pernyataan,dulu tarif saya ini golongan  .  pas ada perubahan tarif kenapa tiba tiba di ubah menjadi  .  padahal rumah saya juga ada tulisan keluarga miskin yang dari pemerintah lantai juga dari tanah dan juga rumah saya tidak tingkat atau berlantai juga tidak dibuat kos atau kontrakan padahal tetangga saya semuanya tarif golongannya  .  emang ada yg  .  itupun dibuat kos atau kontrak sedangkan saya kan tidak kalau lapor ke pdam ujung ujungnya nanti petugas kemari di cek disuruh ganti meteran yang bayarnya juga gak murah tolong dong di cek petugas keliling meteran itu kenapa sih harus di ubah kan saya bayar nya juga jadi mahal paling sedikit saya kena itu rb yang tetangga saya kena padahal rata cuma ribu atau ribu apalagi ini untuk daerah tambak asri yang notaben kebanyakan tarifnya golongan  . 
142,BAYAR HUTANG @glen_probity,Negatif,Pernyataan,bayar hutang
143,"Saya sudah bayar untuk penggantian meteran air yg hilang,tapi tidak dipasang2 alasannya karena stop kran nya kosong..dan ditanyai kira2 sampe kapan tapi tdk tau..disuruh beli sendiri..sudah bayar denda meteran hilang mahal ini disuruh beli stop kran sendiri.gmn ya pelayanannya ini:smirking_face: @pdamsuryasembada",Negatif,Pernyataan,"saya sudah bayar untuk penggantian meteran air yg hilang , tapi tidak dipasang alasannya karena stop kran nya kosong  .  dan ditanyai kira sampe kapan tapi tdk tau  .  disuruh beli sendiri  .  sudah bayar denda meteran hilang mahal ini disuruh beli stop kran sendiri . gmn ya pelayanannya ini"
144,Min kalau untuk wilayah sidoarjo apa promo jg kah?,Netral,Pertanyaan,min kalau untuk wilayah sidoarjo apa promo jg kah ? 
145,"setelah daftar, harus nunggu berapa lama ya kak untuk pemasangannya dan siap di gunakan?",Netral,Pertanyaan,"setelah daftar ,  harus nunggu berapa lama ya kak untuk pemasangannya dan siap di gunakan ? "
146,Kalo di depan rumah Masi belum ada pipa gmn min,Netral,Pertanyaan,kalo di depan rumah masi belum ada pipa gmn min
147,Min daftar langsung di kantor bisa ya min?,Netral,Pertanyaan,min daftar langsung di kantor bisa ya min ? 
148,Min...klo persyaratan tdk lengkap gmn min,Netral,Pertanyaan,min  .  klo persyaratan tdk lengkap gmn min
149,"Kenapa laporan by WhatsApp PDAM  GK ada jawaban ya kak, padahal saya sudah daftar mau tanya soal kekurangan persyaratan pasang baru",Negatif,Pernyataan,"kenapa laporan by whatsapp pdam gk ada jawaban ya kak ,  padahal saya sudah daftar mau tanya soal kekurangan persyaratan pasang baru"
150,"Min kalau listrik 5000 watt biayanya yh 1,7 jt ya?",Netral,Pertanyaan,"min kalau listrik watt biayanya yh  ,  jt ya ? "
151,Brpa lama pemasangan jika sdah melakukan pembayaran,Netral,Pertanyaan,brpa lama pemasangan jika sdah melakukan pembayaran
152,Diskon itu apakah include dengan pipa dan meterannya?,Netral,Pertanyaan,diskon itu apakah include dengan pipa dan meterannya ? 
153,Maaf min untuk PSB 900watt ini biayanya 600rb ?? Bukan 300rb ya??,Netral,Pertanyaan,maaf min untuk psb watt ini biayanya rb  ?  bukan rb ya  ? 
154,Min kalau ngontrak rumah belum dipasang pdam caranya gimana?karena rumah yang dikontrak warisan,Netral,Pertanyaan,min kalau ngontrak rumah belum dipasang pdam caranya gimana ? karena rumah yang dikontrak warisan
155,Daerah mojo ditindaklanjuti gak ada air mengalir daripada saya datangi kantornya,Negatif,Pernyataan,daerah mojo ditindaklanjuti gak ada air mengalir daripada saya datangi kantornya
156,minnn air dirumah saya kenapa kok gk nyalah ya takut ada kebocoran min,Netral,Pertanyaan,minnn air dirumah saya kenapa kok gk nyalah ya takut ada kebocoran min
157,"Min klo uda daftar dan data2 udah lengkap, proses selanjutnya gmn? Msh nunggu konfirmasi lagi kah dari wa call center?",Netral,Pertanyaan,"min klo uda daftar dan data udah lengkap ,  proses selanjutnya gmn ?  msh nunggu konfirmasi lagi kah dari wa call center ? "
158,Min kalau jumlah rumah ada 2 tapi sertifikasi jadi satu bisa gak min,Netral,Pertanyaan,min kalau jumlah rumah ada tapi sertifikasi jadi satu bisa gak min
159,"Untuk daya listrik 900watt, itu harganya jadi 300rb atau diskonnya yang 300rb ? Mohon penjelasannya",Netral,Pertanyaan,"untuk daya listrik watt ,  itu harganya jadi rb atau diskonnya yang rb  ?  mohon penjelasannya"
160,Saya dari agustus 2024 sampai sekarang blm ada tanggapan pasang baru padahal :loudly_crying_face: wes ganti tahun min :loudly_crying_face:,Negatif,Pernyataan,saya dari agustus sampai sekarang blm ada tanggapan pasang baru padahal wes ganti tahun min
161,Saya kan mau bangun rumah dan blm ada listrik nya..apa bs,Netral,Pertanyaan,saya kan mau bangun rumah dan blm ada listrik nya  .  apa bs
162,"Saya belum di survey"" Min, padahal sdh pengajuan lama",Negatif,Pernyataan,"saya belum di survey min ,  padahal sdh pengajuan lama"
163,Maaf min klw pindah meteran kena biaya brpa ea soalnya meteran airku ada didepan rumahnya orang.. Klw dipindah kerumah ku jaraknya 10 meter,Netral,Pertanyaan,maaf min klw pindah meteran kena biaya brpa ea soalnya meteran airku ada didepan rumahnya orang  .  klw dipindah kerumah ku jaraknya meter
164,Berlaku area surabaya saja apa semua daerah ya min?,Netral,Pertanyaan,berlaku area surabaya saja apa semua daerah ya min ? 
165,Maaf min mau tanya apa benar PSB untuk daya listrik 1300 watt biayanya 600 ribu,Netral,Pertanyaan,maaf min mau tanya apa benar psb untuk daya listrik watt biayanya ribu
166,Untuk area bekasi juga diskon min??,Netral,Pertanyaan,untuk area bekasi juga diskon min  ? 
167,Kalau nama pemilik tanah dan pemasang PDAM beda nama apakah bisa,Netral,Pertanyaan,kalau nama pemilik tanah dan pemasang pdam beda nama apakah bisa
168,Knp pembayaran pdam melalui gojek dan grab kok gak bisa terus,Negatif,Pertanyaan,knp pembayaran pdam melalui gojek dan grab kok gak bisa terus
169,"Min dari daftar sampai proses pemasangan,nunggu nya berapa lama?",Netral,Pertanyaan,"min dari daftar sampai proses pemasangan , nunggu nya berapa lama ? "
170,Tambakwedi Baru gak keluar air sama sekali dari tadi pagi,Negatif,Pernyataan,tambakwedi baru gak keluar air sama sekali dari tadi pagi
171,Daerah simo gunung kok dari kemaren air mengecil sampai tidak keluar ada apaa yaaa,Negatif,Pertanyaan,daerah simo gunung kok dari kemaren air mengecil sampai tidak keluar ada apaa yaaa
172,Simolangit gak ada air nya piye PDAM iki,Negatif,Pernyataan,simolangit gak ada air nya piye pdam iki
173,:clapping_hands: Keren,Positif,Pernyataan,keren
174,Duta lingkungan:clapping_hands: @arrovaicals :person_with_crown::raising_hands:,Netral,Pernyataan,duta lingkungan person with crown
175,"Halo selamat siang kak admin pdam, mengenai pengaduan yg saya sampaikan 25 april 2025 melalui DM. Sampai hari ini belum diberikan tindak lanjut nihh. Tolong dong diberikan tindak lanjutnya. Dari 25 april 2025 sampai komen ini ditulis 13 mei 2025. Belum ada tindak lanjut lho. Mohon dong.",Negatif,Pernyataan,"halo selamat siang kak admin pdam ,  mengenai pengaduan yg saya sampaikan april melalui dm .  sampai hari ini belum diberikan tindak lanjut nihh .  tolong dong diberikan tindak lanjutnya .  dari april sampai komen ini ditulis mei  .  belum ada tindak lanjut lho .  mohon dong . "
176,Halo min pdam saya warga babatan pratama sudah bayar pergantian keran air yang bocor tapi petugasnya sampai sekarang belum datang tolong dibantu ditindaklanjuti,Negatif,Pernyataan,halo min pdam saya warga babatan pratama sudah bayar pergantian keran air yang bocor tapi petugasnya sampai sekarang belum datang tolong dibantu ditindaklanjuti
177,Air PDAM SBY pusat punyakku keruh  kyk air sumur. Padahal bayarnya larang tp airnya keruh bauk,Negatif,Pernyataan,air pdam sby pusat punyakku keruh kyk air sumur .  padahal bayarnya larang tp airnya keruh bauk
178,"Maaf itu 1,5 juta popok per hari bukan pertahun :raising_hands:",Netral,Pernyataan,"maaf itu  ,  juta popok per hari bukan pertahun"
179,Min ini kenapa di kalijudan 9 air nya nyala kecil sekali?:folded_hands_medium-light_skin_tone:,Negatif,Pertanyaan,min ini kenapa di kalijudan air nya nyala kecil sekali ?  folded hands medium light skin tone
180,Air pdam kebonsari jambangan keruh,Negatif,Pernyataan,air pdam kebonsari jambangan keruh
181,"Yuk berganti ke popok pakai ulang dan pembalut ramah lingkungan, bersama @bumbi_id",Positif,Pernyataan,"yuk berganti ke popok pakai ulang dan pembalut ramah lingkungan ,  bersama"
